Time (s),X,Y,Z,Current Waypoint
0.256,-5.210859739142986,-0.5174846593888697,0.7153065919633881,1
0.512,-5.210860159551147,-0.5174847990228315,0.7155406978996498,1
0.768,-5.210856854513284,-0.517486415065483,0.7155744080111566,1
1.024,-5.210855108990137,-0.5174871495855826,0.715577485585463,1
1.28,-5.210854370164698,-0.5174873044681432,0.7155803748173896,1
1.536,-5.210853380129979,-0.5174873676706502,0.7155849215340383,1
1.792,-5.210852141407235,-0.5174872987149011,0.715590523572991,1
2.048,-5.210851292804484,-0.5174872336033767,0.7155934848278666,1
2.3040000000000003,-5.210851072901704,-0.5174871894858332,0.7155943554194838,1
2.56,-5.210850946825143,-0.5174871686691747,0.7155947777808239,1
2.816,-5.210850860044224,-0.5174871566177572,0.7155951211067787,1
3.072,-5.210850780869867,-0.5174871456589872,0.7155954484805322,1
3.3280000000000003,-5.2108303105616836,-0.5174984167055897,0.7157179412258902,1
3.584,-5.21079042328464,-0.5175204157406168,0.7192653084090526,1
3.84,-5.210812908224538,-0.5175079571629024,0.7309154972730588,1
4.096,-5.210810969476197,-0.517509016765519,0.7520319019739595,1
4.352,-5.2108125332344715,-0.5175081446381941,0.7812669087325043,1
4.6080000000000005,-5.210813518068237,-0.5175075966345635,0.8156275614137304,1
4.864,-5.210813616143969,-0.5175075404737817,0.8515077567737267,1
5.12,-5.2108138866528755,-0.5175073899100706,0.8855241797078329,1
5.376,-5.210813955449602,-0.5175073513588606,0.9150761185962011,1
5.632,-5.210814004018065,-0.5175073242302632,0.9386179758752368,1
5.888,-5.210814032003583,-0.5175073086156794,0.9556813362171984,1
6.144,-5.210814043483799,-0.5175073021936785,0.9667113480022054,1
6.4,-5.2108140509466905,-0.5175072980283935,0.9727929909972265,1
6.656000000000001,-5.210814054449884,-0.5175072960711261,0.9753400916599446,1
6.912,-5.210814056318865,-0.517507295027073,0.9758072863486792,1
7.168,-5.210814057327566,-0.5175072944637853,0.9754663299323069,1
7.424,-5.210814057832531,-0.5175072941816762,0.9752672337154764,1
7.68,-5.210814058105005,-0.5175072940295016,0.9757854843207219,1
7.936,-5.210814058245333,-0.5175072939511158,0.977241921495808,1
8.192,-5.210814058318703,-0.5175072939101304,0.9795732074095534,1
8.448,-5.210814058357258,-0.5175072938885957,0.9825281983062386,1
8.704,-5.210814058377266,-0.5175072938774197,0.9857677909905945,1
8.96,-5.210814058387772,-0.517507293871554,0.9889512282252704,1
9.216000000000001,-5.210814058393248,-0.5175072938684947,0.9917986062921829,1
9.472,-5.210814058396101,-0.5175072938668955,0.9941259284107157,1
9.728,-5.210814058397598,-0.5175072938660586,0.99585445422115,1
9.984,-5.210814058398382,-0.5175072938656228,0.9969997673414938,1
10.24,-5.210814058398795,-0.5175072938653946,0.9976478060297124,1
10.496,-5.21081405839901,-0.5175072938652752,0.9979252805778344,1
10.752,-5.210814058399124,-0.5175072938652132,0.9979708397832999,1
11.008000000000001,-5.210814058399178,-0.5175072938651807,0.9979115404449801,1
11.264,-5.210814058399205,-0.5175072938651636,0.997847102949662,1
11.52,-5.210814058399207,-0.5175072938651555,0.9978425059720429,1
11.776,-5.2108140583991975,-0.5175072938651513,0.9979279616391936,1
12.032,-5.2108140583991895,-0.51750729386515,0.9981043567969566,1
12.288,-5.210814058399195,-0.5175072938651504,0.9983518564677205,1
12.544,-5.210814058399202,-0.5175072938651525,0.9986394562355586,1
12.8,-5.210814058399203,-0.5175072938651534,0.9989336987133665,1
13.056000000000001,-5.210814058399192,-0.5175072938651527,0.9992053754218443,1
13.312000000000001,-5.2108140583991895,-0.5175072938651516,0.9994336730181638,1
13.568,-5.210814058399202,-0.5175072938651516,0.9996077795953154,1
13.824,-5.210814058399219,-0.5175072938651537,0.9997263736572213,1
14.08,-5.210814058399222,-0.517507293865157,0.9997956490410758,1
14.336,-5.21081405839921,-0.5175072938651587,0.9998265927410319,1
14.592,-5.210814058399194,-0.5175072938651581,0.999832163117343,1
14.848,-5.210814058399194,-0.517507293865158,0.9998248598127072,1
15.104000000000001,-5.210814058399208,-0.5175072938651581,0.9998149820999392,1
15.36,-5.2108140583992295,-0.51750729386516,0.9998096811232273,1
15.616,-5.210814058399239,-0.5175072938651636,0.9998127539278693,1
15.872,-5.210814058399198,-0.5175072938651657,0.9998250196176162,1
16.128,-5.210814058399151,-0.517507293865165,0.9998450624920676,1
16.384,-5.210814058399134,-0.5175072938651637,0.9998701332162271,1
16.64,-5.2108140583991345,-0.5175072938651628,0.9998970136642031,1
16.896,-5.210814058399145,-0.5175072938651638,0.9999227203498503,1
17.152,-5.210814058399165,-0.5175072938651664,0.9999449752357249,1
17.408,-5.210814058399175,-0.5175072938651691,0.9999624303609664,1
17.664,-5.210814058399103,-0.5175072938651617,0.9999746773536747,1
17.92,-5.210814058398971,-0.5175072938651439,0.9999820870065185,1
18.176000000000002,-5.210814058398932,-0.5175072938651396,0.9999855768580131,1
18.432000000000002,-5.210814058398914,-0.517507293865137,0.9999863348647662,1
18.688,-5.210814058398913,-0.5175072938651365,0.9999855731001438,1
18.944,-5.21081405839892,-0.5175072938651383,0.999984339783542,1
19.2,-5.210814058398934,-0.5175072938651409,0.9999834054295589,1
19.456,-5.210814058398948,-0.5175072938651429,0.9999832205052401,1
19.712,-5.210814058398936,-0.5175072938651478,0.9999839413653556,1
19.968,-5.210814058398899,-0.5175072938651508,0.9999854924623145,1
20.224,-5.210814058398888,-0.5175072938651554,0.9999876316252618,1
20.48,-5.210814058398887,-0.5175072938651567,0.9999900557868395,1
20.736,-5.210814058398894,-0.5175072938651548,0.9999924661882232,1
20.992,-5.210814058398912,-0.5175072938651525,0.9999946228050913,1
21.248,-5.210814058398961,-0.5175072938651379,0.9999963699296692,1
21.504,-5.210814058399045,-0.5175072938651312,0.9999976419323098,1
21.76,-5.210814058399654,-0.5175072938652349,0.9999984385878189,1
22.016000000000002,-5.210814058400425,-0.5175072938653932,0.9999988231296497,1
22.272000000000002,-5.210814058400582,-0.517507293865436,0.9999989095126829,1
22.528,-5.210814058400798,-0.5175072938654793,0.9999988198814598,1
22.784,-5.210814058400764,-0.5175072938655103,0.9999986633761268,1
23.04,-5.210814058400805,-0.517507293865551,0.9999985237871079,1
23.296,-5.210814058400635,-0.5175072938655639,0.999998454514484,1
23.552,-5.210814058400621,-0.5175072938656016,0.9999984818183507,1
23.808,-5.210814058407255,-0.5175072938658417,0.9999986077422335,1
24.064,-5.210814058422779,-0.5175072938662887,0.9999988130355254,1
24.32,-5.210814058415476,-0.5175072938661339,0.9999990602084878,1
24.576,-5.210814058433092,-0.5175072938666355,0.9999993120908354,1
24.832,-5.210814058429935,-0.5175072938665005,0.9999995387981834,1
