Time (s),X,Y,Z,Current Waypoint
16.896,-6.514828198923212,-1.6796228252011636,1.3249925986061337,2
17.152,-6.566742286980952,-1.693825621403556,1.3401588180205861,2
17.408,-6.590742505615285,-1.7003916660348195,1.3554552791622265,2
17.664,-6.604872803914479,-1.7029939568378702,1.3687785050317458,2
17.92,-6.61184362345383,-1.7024248497378207,1.378249770612793,2
18.176000000000002,-6.615426431320308,-1.7032045569604106,1.3831718455413489,2
18.432000000000002,-6.622845254140721,-1.7022867388843175,1.38365709134051,2
18.688,-6.678913398294234,-1.6969391091818122,1.3789296766831995,2
18.944,-6.768712916154067,-1.6876913373664737,1.3719655321954776,2
19.2,-6.8196027165801105,-1.677966360716792,1.3642839990725537,2
19.456,-6.839586372053526,-1.6667970885920889,1.3568594283182613,2
19.712,-6.853429589592842,-1.6647852479454008,1.3487821935949207,2
19.968,-6.859958782732278,-1.664124042517993,1.3439014279349057,2
20.224,-6.863523710446091,-1.6642499764138539,1.3420250179136104,2
20.48,-6.8654101146729944,-1.6639760045051644,1.3384810024127503,2
20.736,-6.866355916877619,-1.6639297235408514,1.3263926714849856,2
20.992,-6.867471744328657,-1.6638125889254236,1.30494408017515,2
21.248,-6.900090544132835,-1.6593181501087375,1.2804942839891382,2
21.504,-6.984966951864917,-1.647590780307787,1.2620534868521025,2
21.76,-7.088619843745299,-1.6332534878093414,1.252586623827339,2
22.016000000000002,-7.203514364360975,-1.621296835510839,1.2512263257226568,2
22.272000000000002,-7.324846770992826,-1.630503857349835,1.2555906366565612,2
22.528,-7.446531680626735,-1.650221178265925,1.26341251921411,2
22.784,-7.561831860785898,-1.7011570904855073,1.2719048159245123,2
23.04,-7.671419024670314,-1.7611624852180996,1.280157959025403,3
23.296,-7.7743401280453925,-1.8352458641245384,1.2865137773994437,3
23.552,-7.850665023176108,-1.9377452066179122,1.2895598954215683,3
23.808,-7.89927170049443,-2.0552252777409374,1.290119727424014,3
24.064,-7.932539738022611,-2.1776324230533266,1.2891920180539458,3
24.32,-7.938570793285661,-2.304411168475592,1.2866900487421729,3
24.576,-7.912999642021315,-2.4158617391451456,1.2829029430571082,3
24.832,-7.9054476618903715,-2.472057920932445,1.2777330322499636,3
25.088,-7.899042294739977,-2.5168025833766876,1.2742609732591939,3
25.344,-7.887929763786083,-2.5653689797935373,1.2728752884647692,3
25.6,-7.8846247469883535,-2.584193285358997,1.2729959554339094,3
25.856,-7.882260265176078,-2.5954438710771686,1.2747600417180969,3
26.112000000000002,-7.873235559905261,-2.632515955381708,1.2765184891256336,3
26.368000000000002,-7.851860224419455,-2.718038098875377,1.277245362455438,3
26.624000000000002,-7.826000193001081,-2.8209685257361405,1.2757178207331392,3
26.88,-7.797640201378342,-2.933697572091763,1.263155789949029,3
27.136,-7.768561354145775,-3.049181699929559,1.2402311255277003,3
27.392,-7.749749234652849,-3.1238843721202136,1.2080715910307143,3
27.648,-7.741616846999317,-3.156183389460052,1.1709367291423893,3
27.904,-7.73363405575782,-3.1878751208967357,1.133516212942043,3
28.16,-7.714346914672907,-3.264419280705773,1.105087695490494,3
28.416,-7.688865586215103,-3.3655398909565073,1.091626935159491,3
28.672,-7.654907298321227,-3.4748348544162133,1.091444142664014,3
28.928,-7.600752714732871,-3.583489393472536,1.100421098227409,3
29.184,-7.55287442554897,-3.6974756111109723,1.114668585707432,3
29.44,-7.5090339966779105,-3.8154044011850377,1.130387674976916,3
29.696,-7.477746475425418,-3.9382783966645825,1.1412736130272148,3
29.952,-7.440947570723646,-4.0541320953393365,1.1370074475790222,3
30.208000000000002,-7.420957595492864,-4.123712117502897,1.1162795607160814,3
30.464000000000002,-7.412409691579751,-4.154301187946442,1.0838821329397468,3
30.72,-7.406932746182233,-4.1725152247325,1.0454113974032677,3
30.976,-7.398508606260567,-4.199968732053909,1.008296498118047,3
31.232,-7.374197903338393,-4.27694850983262,0.9824472539200536,3
31.488,-7.342884257462266,-4.376050407615202,0.9704584190815299,3
31.744,-7.30831003742444,-4.485369809863414,0.971789608269097,3
32.0,-7.2716778254345344,-4.601154767615873,0.9879804825256119,3
32.256,-7.2341352331183835,-4.71980244119091,1.0079006664442132,3
32.512,-7.196064252564813,-4.8401084835363966,1.026997728161887,3
32.768,-7.157733366321933,-4.961231640769957,1.0353680969756722,3
33.024,-7.119263651248297,-5.082790812965205,1.0297435535615032,3
33.28,-7.08072165842628,-5.204577043431741,1.0205668238164243,3
33.536,-7.042142484130656,-5.326480106993921,1.0105026284513936,3
33.792,-6.9996471339865085,-5.44691060637642,1.0011812363461399,4
34.048,-6.925237040278792,-5.551088415031468,0.9929295875649453,4
34.304,-6.827718448004337,-5.632530730083995,0.9871104373556157,4
34.56,-6.741662418175457,-5.674637813401387,0.983152650624137,4
34.816,-6.666966513958492,-5.690384458391081,0.9815286980233399,4
35.072,-6.557889000076969,-5.688109410850475,0.9821325933436378,4
35.328,-6.443870158088101,-5.67189398170511,0.9852655992791873,4
35.584,-6.324037477923448,-5.6612746899505275,0.9926916687790949,4
35.84,-6.200115304061184,-5.646957699626444,1.004052379320389,4
36.096000000000004,-6.077674456294333,-5.6184481988525725,1.0254610451569885,4
36.352000000000004,-5.962322911612542,-5.566233300290193,1.0542079631206058,4
36.608000000000004,-5.844424452219169,-5.524104442102064,1.0879711722189385,4
36.864000000000004,-5.756436043248678,-5.4895710354232765,1.1227399783742373,4
37.12,-5.717748066468434,-5.473974575015356,1.1557666163433413,4
37.376,-5.696206636878973,-5.465757907409823,1.187812427873309,4
37.632,-5.672302583945668,-5.4562581101382115,1.217825384995042,4
37.888,-5.6018970661691485,-5.4283198479752635,1.243904430307722,4
38.144,-5.506015158079046,-5.390137300692577,1.2681917885320864,4
38.4,-5.400638809600488,-5.348147917459194,1.291727045107052,4
38.656,-5.288265368885988,-5.3033621858677495,1.314867432894877,4
38.912,-5.172154272902649,-5.259527438284812,1.337961113530611,4
39.168,-5.0486564206504365,-5.234639275267398,1.3609738826236812,4
39.424,-4.926184867879218,-5.204078898556848,1.3842764631443467,4
39.68,-4.802989727940642,-5.172315822821172,1.400041941536695,4
39.936,-4.679195911469808,-5.141421251630248,1.4051874731731662,4
40.192,-4.5599851069239214,-5.0964784203627165,1.4018005262571192,4
40.448,-4.442010845318757,-5.049068777159101,1.3930642637661999,4
40.704,-4.317664047915881,-5.020480255175852,1.3819227464785022,4
40.96,-4.192882703081819,-4.995761014616204,1.3712153076195175,4
41.216,-4.0699257248891625,-4.962582902738054,1.3628860617028695,4
41.472,-3.951174182360092,-4.916182044525685,1.3646325878733843,4
41.728,-3.8302816567148734,-4.876099221736051,1.3812981753619777,4
41.984,-3.709102880349872,-4.835537570550991,1.4100626292964762,4
42.24,-3.586695395284382,-4.798964449043603,1.444117336850495,4
42.496,-3.460325479337767,-4.779091883863266,1.4703657778780457,4
42.752,-3.3359076339336764,-4.7516799056563315,1.486605684523355,4
43.008,-3.211033250429227,-4.7242544853513975,1.4931246198811285,4
43.264,-3.08603007068375,-4.697237119511633,1.4916146835312416,4
43.52,-2.961099387304224,-4.6696603852300935,1.4845914755711391,4
43.776,-2.8361126813251047,-4.6421711472370015,1.4747830385878582,4
44.032000000000004,-2.7111309410262314,-4.614615846814708,1.4715791715527726,4
44.288000000000004,-2.5861446270040807,-4.587040337826205,1.481385432679576,4
44.544000000000004,-2.461155769142299,-4.559459523863556,1.5000502787871417,4
44.800000000000004,-2.336166479368451,-4.531871344362143,1.5162880521783302,4
45.056,-2.211176463983235,-4.504281357137652,1.5278953437213834,5
45.312,-2.0918045954031066,-4.463829982896938,1.5340372759222902,5
45.568,-2.021818621430266,-4.407829512109929,1.5332686597170333,5
45.824,-1.9976277511972016,-4.3777216319942704,1.5284673966175837,5
46.08,-1.9851333851694744,-4.358989254848247,1.5236152813938424,5
46.336,-1.9790607376676042,-4.349248799150814,1.519663720518766,5
46.592,-1.9753362521450444,-4.344911866077024,1.5170782212282914,5
46.848,-1.973566208406404,-4.342277424781449,1.5159385605121594,5
47.104,-1.972624435922569,-4.341006166323323,1.5160654878814166,5
47.36,-1.9723573039846587,-4.340354531686303,1.5170967658084624,5
47.616,-1.9720516724927142,-4.36468725140988,1.5178258040077754,5
47.872,-1.970540183197389,-4.444469071531757,1.517124326781607,5
48.128,-1.9698407415018506,-4.545666471599493,1.5173697428307142,5
48.384,-1.9693057928208364,-4.620310011835474,1.5177479006639218,5
48.64,-1.9690153706131142,-4.652355965207112,1.5179219352212672,5
48.896,-1.9688835499431772,-4.671265667147551,1.5191032823550443,5
49.152,-1.9687072762752043,-4.713093189990065,1.5200959097065827,5
49.408,-1.9684067179646014,-4.802687460588215,1.5198992352827203,5
49.664,-1.9681636363846777,-4.876706963511602,1.5106232949987415,5
49.92,-1.9680725321959174,-4.903894604948663,1.4898432569331501,5
50.176,-1.9681574538929851,-4.875754100803166,1.4663182128755277,5
50.432,-1.9683303000858623,-4.819993228060391,1.4370087274799321,5
50.688,-1.9683920597157059,-4.800001338910701,1.4047517207505138,5
50.944,-1.9684265289819856,-4.7888432429868315,1.3725301201947895,5
51.2,-1.968446962778727,-4.782241177974341,1.3416411229054268,5
51.456,-1.9684560071343231,-4.779312971866735,1.3127058473860636,5
51.712,-1.968461347768506,-4.777586297819877,1.2858483550254474,5
51.968,-1.9684639924321388,-4.77673084471975,1.260798774813564,5
52.224000000000004,-1.9684653781731682,-4.776282572588756,1.2370531862768857,5
52.480000000000004,-1.9684661177227631,-4.776043411260532,1.2140193130327248,5
52.736000000000004,-1.9684664943507133,-4.775921577190553,1.191913922310424,5
52.992000000000004,-1.96846669482427,-4.77585673873773,1.1702020670907902,5
53.248000000000005,-1.9684667986857298,-4.775823145242891,1.1476306036196366,5
53.504,-1.9684668529487617,-4.775805593713844,1.1239718234194678,5
53.76,-1.9684668813770285,-4.775796379526202,1.09923535435547,5
54.016,-1.96846629101097,-4.77579163156847,1.0736164759757096,5
54.272,-1.9684656371446474,-4.775789231838473,1.0473480619810178,5
54.528,-1.9682192240716752,-4.774238204396978,1.0207043797989288,5
54.784,-1.9619002634446627,-4.734487108253105,0.9925841122607665,5
55.04,-1.9478304246164326,-4.6459766950885015,0.9638088213290725,5
55.296,-1.9311684867713708,-4.541159951380707,0.9367070413428243,5
55.552,-1.9128542234213797,-4.425948818659007,0.9111803217158106,5
55.808,-1.893660501482122,-4.305205187062548,0.8868103897559035,5
56.064,-1.8740542918598067,-4.181866691219811,0.8630685943734461,5
56.32,-1.854208153887551,-4.057018857368617,0.8394537759512269,5
56.576,-1.834244654549229,-3.9314327286819983,0.815580004446012,5
56.832,-1.8142184419005978,-3.8054520844449624,0.7912091367673018,5
57.088,-1.7941592360102303,-3.6792638868246716,0.7662505434355926,5
57.344,-1.7717589486401937,-3.553462305468913,0.7407456273714674,5
57.6,-1.7322178370153913,-3.43191817665824,0.7145615284254252,5
57.856,-1.6988602299792124,-3.3090013951744166,0.6908525776046206,5
58.112,-1.671399164953254,-3.184364075329519,0.6738424073837687,5
58.368,-1.6520652294303917,-3.0578042083898853,0.6565596369636036,5
58.624,-1.627843428845788,-2.9321684186562975,0.6369454443163975,5
58.88,-1.6044758925469955,-2.806353979802864,0.6147075235285321,5
59.136,-1.5810068456337085,-2.680534236296393,0.590029480747155,5
59.392,-1.5573525727515676,-2.5547477996567305,0.563436134882199,5
59.648,-1.5337476449202225,-2.428946864362661,0.5356205423051896,5
59.904,-1.510102847546657,-2.303151748348193,0.5072877518852132,5
60.160000000000004,-1.4864555478408803,-2.177356197065649,0.4809794282541805,5
60.416000000000004,-1.4628049504771539,-2.0515606763753813,0.46614564776902956,5
60.672000000000004,-1.4391514924150943,-1.925765454619256,0.4625316358905232,5
60.928000000000004,-1.4154973752398343,-1.7999702066914538,0.4632891355052525,5
61.184000000000005,-1.3918425734294475,-1.6741750150652728,0.45747586506610216,5
